symbol,name,last_price,latest_date
600857.SH,宁波中百,19.66,2026-06-29
600858.SH,银座股份,4.46,2026-06-29
600859.SH,王府井,9.3,2026-06-29
600860.SH,京城股份,8.07,2026-06-29
600861.SH,北京人力,12.49,2026-06-29
600862.SH,中航高科,17.49,2026-06-29
600863.SH,华能蒙电,4.83,2026-06-29
600864.SH,哈投股份,5.21,2026-06-29
600865.SH,百大集团,8.29,2026-06-29
600866.SH,星湖科技,4.46,2026-06-29
600867.SH,通化东宝,8.17,2026-06-29
600868.SH,梅雁吉祥,2.58,2026-06-29
600869.SH,远东股份,33.12,2026-06-29
600871.SH,石化油服,2.05,2026-06-29
600872.SH,中炬高新,17.34,2026-06-29
600873.SH,梅花生物,7.44,2026-06-29
600874.SH,创业环保,5.41,2026-06-29
600875.SH,东方电气,28.97,2026-06-29
600876.SH,凯盛新能,7.15,2026-06-29
600877.SH,电科芯片,16.01,2026-06-29
600879.SH,航天电子,19.79,2026-06-29
600880.SH,博瑞传播,3.68,2026-06-29
600882.SH,妙可蓝多,16.58,2026-06-29
600883.SH,博闻科技,7.1,2026-06-29
600884.SH,杉杉股份,13.19,2026-06-29
600885.SH,宏发股份,34.19,2026-06-29
600886.SH,国投电力,13.35,2026-06-29
600887.SH,伊利股份,24.58,2026-06-29
600888.SH,新疆众和,14.96,2026-06-29
600893.SH,航发动力,37.28,2026-06-29
600894.SH,广日股份,7.76,2026-06-29
600895.SH,张江高科,35.09,2026-06-29
600897.SH,厦门空港,14.83,2026-06-29
600900.SH,长江电力,26.84,2026-06-29
600901.SH,江苏金租,5.94,2026-06-29
600903.SH,贵州燃气,6.8,2026-06-29
600905.SH,三峡能源,3.73,2026-06-29
600906.SH,财达证券,7.47,2026-06-29
600908.SH,无锡银行,5.22,2026-06-29
600909.SH,华安证券,11.72,2026-06-29
600916.SH,中国黄金,6.95,2026-06-29
600917.SH,重庆燃气,4.65,2026-06-29
600918.SH,中泰证券,5.38,2026-06-29
600919.SH,江苏银行,11.13,2026-06-29
600925.SH,苏能股份,4.08,2026-06-29
600926.SH,杭州银行,14.94,2026-06-29
600927.SH,XD永安期,12.62,2026-06-29
600928.SH,西安银行,3.36,2026-06-29
600929.SH,雪天盐业,4.61,2026-06-29
600930.SH,华电新能,4.81,2026-06-29
600933.SH,爱柯迪,14.41,2026-06-29
600935.SH,华塑股份,2.4,2026-06-29
600936.SH,北投科技,4.22,2026-06-29
600938.SH,中国海油,27.34,2026-06-29
600939.SH,重庆建工,2.36,2026-06-29
600955.SH,维远股份,15.1,2026-06-29
600956.SH,新天绿能,7.03,2026-06-29
600958.SH,东方证券,9.48,2026-06-29
600959.SH,江苏有线,2.9,2026-06-29
600960.SH,渤海汽车,3.96,2026-06-29
600961.SH,株冶集团,33.76,2026-06-29
600962.SH,国投中鲁,29.02,2026-06-29
600963.SH,岳阳林纸,3.05,2026-06-29
600966.SH,博汇纸业,5.0,2026-06-29
600967.SH,内蒙一机,10.7,2026-06-29
600968.SH,海油发展,3.43,2026-06-29
600969.SH,郴电国际,7.59,2026-06-29
600970.SH,中材国际,7.29,2026-06-29
600971.SH,恒源煤电,7.06,2026-06-29
600973.SH,宝胜股份,7.4,2026-06-29
600975.SH,新五丰,4.38,2026-06-29
600976.SH,健民集团,26.39,2026-06-29
600977.SH,中国电影,13.09,2026-06-29
600979.SH,广安爱众,3.98,2026-06-29
600980.SH,北矿科技,18.56,2026-06-29
600981.SH,苏豪汇鸿,2.24,2026-06-29
600982.SH,宁波能源,4.83,2026-06-29
600983.SH,惠而浦,7.12,2026-06-29
600984.SH,建设机械,3.85,2026-06-29
600985.SH,淮北矿业,14.82,2026-06-29
600986.SH,浙文互联,6.91,2026-06-29
600987.SH,航民股份,6.19,2026-06-29
600988.SH,赤峰黄金,26.68,2026-06-29
600989.SH,宝丰能源,20.82,2026-06-29
600990.SH,四创电子,17.15,2026-06-29
600992.SH,贵绳股份,8.68,2026-06-29
600993.SH,马应龙,22.27,2026-06-29
600995.SH,南网储能,12.3,2026-06-29
600996.SH,贵广网络,7.57,2026-06-29
600997.SH,开滦股份,4.83,2026-06-29
600998.SH,九州通,4.77,2026-06-29
600999.SH,招商证券,21.2,2026-06-29
601000.SH,唐山港,4.19,2026-06-29
601001.SH,晋控煤业,18.4,2026-06-29
601002.SH,晋亿实业,4.28,2026-06-29
601003.SH,柳钢股份,3.39,2026-06-29
601006.SH,大秦铁路,4.71,2026-06-29
601007.SH,金陵饭店,6.18,2026-06-29
601008.SH,连云港,4.05,2026-06-29
601009.SH,南京银行,10.27,2026-06-29
601011.SH,宝泰隆,2.68,2026-06-29
601012.SH,隆基绿能,12.81,2026-06-29
601015.SH,陕西黑猫,2.95,2026-06-29
601016.SH,节能风电,3.83,2026-06-29
601018.SH,宁波港,3.2,2026-06-29
601019.SH,山东出版,6.58,2026-06-29
601020.SH,华钰矿业,24.15,2026-06-29
601022.SH,宁波远洋,7.73,2026-06-29
601026.SH,道生天合,14.37,2026-06-29
601033.SH,永兴股份,13.69,2026-06-29
601038.SH,一拖股份,10.62,2026-06-29
601058.SH,赛轮轮胎,11.92,2026-06-29
601059.SH,信达证券,16.18,2026-06-29
601061.SH,中信金属,10.82,2026-06-29
601065.SH,江盐集团,6.71,2026-06-29
601066.SH,中信建投,29.46,2026-06-29
601068.SH,中铝国际,4.4,2026-06-29
601069.SH,西部黄金,22.55,2026-06-29
601077.SH,渝农商行,6.37,2026-06-29
601083.SH,锦江航运,10.2,2026-06-29
601086.SH,国芳集团,6.63,2026-06-29
601088.SH,中国神华,39.98,2026-06-29
601089.SH,福元医药,16.71,2026-06-29
601096.SH,宏盛华源,4.33,2026-06-29
601098.SH,中南传媒,9.96,2026-06-29
601099.SH,太平洋,3.35,2026-06-29
601101.SH,昊华能源,10.87,2026-06-29
601106.SH,中国一重,3.28,2026-06-29
601107.SH,四川成渝,5.05,2026-06-29
601108.SH,财通证券,8.6,2026-06-29
601111.SH,中国国航,6.21,2026-06-29
601112.SH,振石股份,17.11,2026-06-29
601113.SH,华鼎股份,3.3,2026-06-29
601116.SH,三江购物,9.94,2026-06-29
601117.SH,中国化学,7.63,2026-06-29
601118.SH,海南橡胶,4.86,2026-06-29
601121.SH,宝地矿业,5.72,2026-06-29
601128.SH,常熟银行,5.92,2026-06-29
601136.SH,首创证券,14.01,2026-06-29
601137.SH,博威合金,21.98,2026-06-29
601139.SH,深圳燃气,5.66,2026-06-29
601155.SH,新城控股,10.52,2026-06-29
601156.SH,东航物流,16.37,2026-06-29
601158.SH,重庆水务,3.93,2026-06-29
601162.SH,天风证券,3.36,2026-06-29
601163.SH,三角轮胎,12.89,2026-06-29
601166.SH,兴业银行,16.88,2026-06-29
601168.SH,西部矿业,27.31,2026-06-29
601169.SH,北京银行,4.97,2026-06-29
601177.SH,杭齿前进,12.2,2026-06-29
601179.SH,中国西电,15.0,2026-06-29
601186.SH,中国铁建,6.04,2026-06-29
601187.SH,厦门银行,7.08,2026-06-29
601188.SH,龙江交通,2.81,2026-06-29
601198.SH,东兴证券,13.43,2026-06-29
601199.SH,江南水务,5.6,2026-06-29
601200.SH,上海环境,6.67,2026-06-29
601211.SH,国泰海通,18.13,2026-06-29
601212.SH,白银有色,5.09,2026-06-29
601216.SH,君正集团,4.54,2026-06-29
601218.SH,吉鑫科技,4.29,2026-06-29
601222.SH,林洋能源,5.41,2026-06-29
601225.SH,陕西煤业,21.0,2026-06-29
601226.SH,XD华电科,6.55,2026-06-29
601228.SH,广州港,2.88,2026-06-29
601229.SH,上海银行,8.89,2026-06-29
601231.SH,环旭电子,30.81,2026-06-29
601233.SH,桐昆股份,23.2,2026-06-29
601236.SH,红塔证券,6.83,2026-06-29
601238.SH,广汽集团,5.12,2026-06-29
601279.SH,英利汽车,3.04,2026-06-29
601288.SH,农业银行,6.24,2026-06-29
601298.SH,青岛港,8.29,2026-06-29
601311.SH,骆驼股份,7.72,2026-06-29
601319.SH,中国人保,7.0,2026-06-29
601326.SH,秦港股份,3.24,2026-06-29
601328.SH,交通银行,6.57,2026-06-29
601330.SH,绿色动力,7.1,2026-06-29
601333.SH,广深铁路,2.83,2026-06-29
601339.SH,百隆东方,7.29,2026-06-29
601360.SH,三六零,8.46,2026-06-29
601366.SH,利群股份,3.28,2026-06-29
601368.SH,绿城水务,4.18,2026-06-29
601375.SH,中原证券,3.97,2026-06-29
601377.SH,兴业证券,6.07,2026-06-29
601388.SH,怡球资源,2.88,2026-06-29
601390.SH,中国中铁,4.25,2026-06-29
601398.SH,工商银行,7.22,2026-06-29
601399.SH,国机重装,3.48,2026-06-29
601456.SH,国联民生,8.87,2026-06-29
601500.SH,通用股份,3.64,2026-06-29
601512.SH,中新集团,7.78,2026-06-29
601515.SH,衢州东峰,3.18,2026-06-29
601518.SH,吉林高速,2.83,2026-06-29
601519.SH,大智慧,8.57,2026-06-29
601528.SH,瑞丰银行,4.5,2026-06-29
601555.SH,东吴证券,7.9,2026-06-29
601566.SH,九牧王,8.12,2026-06-29
601567.SH,三星电气,14.78,2026-06-29
601568.SH,北元化工,3.44,2026-06-29
601577.SH,长沙银行,8.9,2026-06-29
601579.SH,会稽山,15.1,2026-06-29
601595.SH,上海电影,16.66,2026-06-29
601598.SH,XD中国外,5.07,2026-06-29
601599.SH,浙文影业,2.82,2026-06-29
601600.SH,中国铝业,8.54,2026-06-29
601601.SH,中国太保,29.35,2026-06-29
601606.SH,长城军工,27.03,2026-06-29
601607.SH,上海医药,15.88,2026-06-29
601608.SH,中信重工,4.67,2026-06-29
601609.SH,金田股份,10.58,2026-06-29
601611.SH,中国核建,11.1,2026-06-29
601615.SH,明阳智能,11.27,2026-06-29
601616.SH,广电电气,3.39,2026-06-29
601618.SH,中国中冶,2.47,2026-06-29
601619.SH,嘉泽新能,4.03,2026-06-29
601628.SH,中国人寿,35.74,2026-06-29
601633.SH,长城汽车,15.45,2026-06-29
601636.SH,旗滨集团,9.82,2026-06-29
601658.SH,邮储银行,4.97,2026-06-29
601665.SH,齐鲁银行,5.93,2026-06-29
601666.SH,平煤股份,7.55,2026-06-29
601668.SH,中国建筑,4.4,2026-06-29
601669.SH,中国电建,4.78,2026-06-29
601677.SH,明泰铝业,16.39,2026-06-29
601678.SH,滨化股份,6.47,2026-06-29
601686.SH,友发集团,4.92,2026-06-29
601688.SH,华泰证券,20.86,2026-06-29
601696.SH,中银证券,12.43,2026-06-29
601698.SH,中国卫通,29.15,2026-06-29
601699.SH,潞安环能,14.92,2026-06-29
601700.SH,风范股份,4.27,2026-06-29
601702.SH,华峰铝业,14.47,2026-06-29
601717.SH,中创智领,14.0,2026-06-29
601727.SH,上海电气,7.08,2026-06-29
601728.SH,中国电信,5.29,2026-06-29
601766.SH,中国中车,5.28,2026-06-29
601777.SH,千里科技,8.4,2026-06-29
601778.SH,晶科科技,4.24,2026-06-29
601788.SH,光大证券,14.59,2026-06-29
601789.SH,宁波建工,4.02,2026-06-29
601798.SH,蓝科高新,7.38,2026-06-29
601800.SH,中国交建,5.83,2026-06-29
601801.SH,皖新传媒,4.97,2026-06-29
601808.SH,中海油服,10.91,2026-06-29
601811.SH,新华文轩,11.22,2026-06-29
601816.SH,京沪高铁,4.61,2026-06-29
601818.SH,光大银行,2.95,2026-06-29
601825.SH,XD沪农商,7.85,2026-06-29
601827.SH,三峰环境,7.31,2026-06-29
601828.SH,美凯龙,2.1,2026-06-29
601838.SH,成都银行,18.03,2026-06-29
601857.SH,中国石油,8.92,2026-06-29
601858.SH,中国科传,17.36,2026-06-29
601860.SH,紫金银行,2.46,2026-06-29
601865.SH,福莱特,10.25,2026-06-29
601866.SH,中远海发,2.25,2026-06-29
601868.SH,中国能建,2.69,2026-06-29
601872.SH,招商轮船,18.26,2026-06-29
601877.SH,正泰电器,25.2,2026-06-29
601878.SH,浙商证券,9.57,2026-06-29
601881.SH,中国银河,12.59,2026-06-29
601882.SH,海天精工,18.39,2026-06-29
601886.SH,江河集团,8.22,2026-06-29
601890.SH,亚星锚链,8.12,2026-06-29
601898.SH,中煤能源,12.79,2026-06-29
601899.SH,紫金矿业,25.79,2026-06-29
601900.SH,南方传媒,10.93,2026-06-29
601901.SH,方正证券,7.15,2026-06-29
601908.SH,京运通,3.02,2026-06-29
601916.SH,浙商银行,2.74,2026-06-29
601918.SH,新集能源,8.85,2026-06-29
601919.SH,中远海控,13.4,2026-06-29
601921.SH,浙版传媒,6.85,2026-06-29
601928.SH,凤凰传媒,8.71,2026-06-29
601929.SH,吉视传媒,2.2,2026-06-29
601933.SH,永辉超市,2.9,2026-06-29
601939.SH,建设银行,9.83,2026-06-29
601949.SH,中国出版,4.73,2026-06-29
601952.SH,XD苏垦农,7.59,2026-06-29
601956.SH,东贝集团,4.71,2026-06-29
601958.SH,金钼股份,29.55,2026-06-29
601963.SH,重庆银行,10.33,2026-06-29
601965.SH,中国汽研,11.66,2026-06-29
601966.SH,玲珑轮胎,10.34,2026-06-29
601968.SH,宝钢包装,4.01,2026-06-29
601969.SH,海南矿业,7.99,2026-06-29
601975.SH,招商南油,3.98,2026-06-29
601985.SH,中国核电,9.06,2026-06-29
601988.SH,中国银行,5.8,2026-06-29
601990.SH,南京证券,6.63,2026-06-29
601991.SH,大唐发电,7.04,2026-06-29
601995.SH,中金公司,36.2,2026-06-29
601996.SH,丰林集团,2.1,2026-06-29
601997.SH,贵阳银行,5.27,2026-06-29
601998.SH,中信银行,7.13,2026-06-29
601999.SH,出版传媒,5.58,2026-06-29
603000.SH,人民网,14.61,2026-06-29
603002.SH,宏昌电子,24.32,2026-06-29
603004.SH,鼎龙科技,23.77,2026-06-29
603006.SH,联明股份,13.95,2026-06-29
603007.SH,顺景科技,5.68,2026-06-29
603010.SH,万盛股份,17.59,2026-06-29
603011.SH,合锻智能,31.42,2026-06-29
603012.SH,创力集团,7.95,2026-06-29
603013.SH,亚普股份,15.93,2026-06-29
603014.SH,威高血净,34.1,2026-06-29
603015.SH,弘讯科技,12.07,2026-06-29
603016.SH,新宏泰,34.04,2026-06-29
603017.SH,中衡设计,9.89,2026-06-29
603018.SH,DR华设集,5.19,2026-06-29
603020.SH,爱普股份,13.8,2026-06-29
603022.SH,新通联,8.12,2026-06-29
603023.SH,威帝股份,3.58,2026-06-29
603025.SH,大豪科技,13.11,2026-06-29
603027.SH,千禾味业,7.2,2026-06-29
603028.SH,赛福天,6.63,2026-06-29
603029.SH,天鹅股份,14.27,2026-06-29
603032.SH,德新科技,26.87,2026-06-29
603033.SH,三维股份,9.13,2026-06-29
603035.SH,常熟汽饰,10.56,2026-06-29
603036.SH,如通股份,14.05,2026-06-29
603037.SH,凯众股份,9.92,2026-06-29
603038.SH,华立股份,14.51,2026-06-29
603039.SH,泛微网络,34.18,2026-06-29
603041.SH,美思德,10.32,2026-06-29
603042.SH,华脉科技,13.8,2026-06-29
603043.SH,广州酒家,12.7,2026-06-29
603048.SH,浙江黎明,17.6,2026-06-29
603050.SH,科林电气,19.09,2026-06-29
603051.SH,鹿山新材,18.18,2026-06-29
603053.SH,成都燃气,8.45,2026-06-29
603055.SH,台华新材,8.05,2026-06-29
603057.SH,紫燕食品,22.8,2026-06-29
603058.SH,永吉股份,9.01,2026-06-29
603059.SH,倍加洁,24.5,2026-06-29
603060.SH,XD国检集,5.64,2026-06-29
603062.SH,麦加芯彩,38.64,2026-06-29
603065.SH,宿迁联盛,19.67,2026-06-29
603066.SH,音飞储存,9.67,2026-06-29
603068.SH,博通集成,37.81,2026-06-29
603069.SH,海汽集团,12.59,2026-06-29
603070.SH,万控智造,12.42,2026-06-29
603071.SH,物产环能,11.26,2026-06-29
603072.SH,天和磁材,38.61,2026-06-29
603073.SH,彩蝶实业,15.08,2026-06-29
603075.SH,热威股份,21.94,2026-06-29
603076.SH,乐惠国际,20.0,2026-06-29
603077.SH,和邦生物,2.31,2026-06-29
603079.SH,圣达生物,11.6,2026-06-29
603080.SH,新疆火炬,18.64,2026-06-29
603081.SH,大丰实业,8.61,2026-06-29
603085.SH,天成自控,10.55,2026-06-29
603086.SH,先达股份,5.25,2026-06-29
603088.SH,宁波精达,9.5,2026-06-29
603089.SH,正裕工业,8.38,2026-06-29
603093.SH,南华期货,18.34,2026-06-29
603095.SH,越剑智能,14.14,2026-06-29
603096.SH,新经典,13.62,2026-06-29
603097.SH,江苏华辰,26.65,2026-06-29
603098.SH,森特股份,10.28,2026-06-29
603099.SH,长白山,35.38,2026-06-29
603100.SH,川仪股份,16.91,2026-06-29
603101.SH,汇嘉时代,6.33,2026-06-29
603102.SH,百合股份,32.14,2026-06-29
603103.SH,横店影视,14.44,2026-06-29
603105.SH,芯能科技,6.85,2026-06-29
603106.SH,恒银科技,7.09,2026-06-29
603107.SH,上海汽配,11.31,2026-06-29
603108.SH,润达医疗,9.2,2026-06-29
603109.SH,神驰机电,16.13,2026-06-29
603110.SH,东方材料,22.96,2026-06-29
603111.SH,康尼机电,5.71,2026-06-29
603112.SH,华翔股份,16.35,2026-06-29
603113.SH,金能科技,4.25,2026-06-29
603116.SH,红蜻蜓,5.69,2026-06-29
603117.SH,万林物流,3.39,2026-06-29
603118.SH,XD共进股,11.01,2026-06-29
603121.SH,华培动力,11.85,2026-06-29
603122.SH,合富中国,11.21,2026-06-29
603123.SH,翠微股份,7.83,2026-06-29
603125.SH,常青科技,29.76,2026-06-29
603126.SH,中材节能,6.52,2026-06-29
603127.SH,昭衍新药,39.6,2026-06-29
603128.SH,华贸物流,5.07,2026-06-29
603130.SH,云中马,37.95,2026-06-29
603131.SH,上海沪工,16.55,2026-06-29
603132.SH,金徽股份,15.72,2026-06-29
603135.SH,中重科技,11.85,2026-06-29
603136.SH,天目湖,8.44,2026-06-29
603138.SH,海量数据,13.72,2026-06-29
603139.SH,康惠股份,39.96,2026-06-29
603151.SH,邦基科技,11.22,2026-06-29
603153.SH,上海建科,12.68,2026-06-29
603155.SH,新亚强,27.87,2026-06-29
603158.SH,腾龙股份,11.63,2026-06-29
603159.SH,上海亚虹,16.59,2026-06-29
603161.SH,科华控股,13.38,2026-06-29
603162.SH,海通发展,9.05,2026-06-29
603165.SH,荣晟环保,13.22,2026-06-29
603166.SH,福达股份,13.68,2026-06-29
603167.SH,渤海轮渡,8.74,2026-06-29
603168.SH,莎普爱思,4.84,2026-06-29
603169.SH,兰石重装,7.44,2026-06-29
603170.SH,宝立食品,11.59,2026-06-29
603171.SH,税友股份,39.71,2026-06-29
603172.SH,万丰股份,16.6,2026-06-29
603173.SH,福斯达,34.02,2026-06-29
603176.SH,汇通集团,4.35,2026-06-29
603177.SH,德创环保,7.83,2026-06-29
603178.SH,圣龙股份,13.82,2026-06-29
603180.SH,金牌家居,13.98,2026-06-29
603181.SH,皇马科技,16.18,2026-06-29
603182.SH,嘉华股份,11.69,2026-06-29
603183.SH,建研院,3.56,2026-06-29
603185.SH,弘元绿能,16.02,2026-06-29
603187.SH,海容冷链,11.64,2026-06-29
603188.SH,亚邦股份,3.93,2026-06-29
603190.SH,亚通精工,22.89,2026-06-29
603191.SH,望变电气,15.72,2026-06-29
603192.SH,汇得科技,16.77,2026-06-29
603193.SH,润本股份,18.7,2026-06-29
603194.SH,中力股份,38.04,2026-06-29
603195.SH,公牛集团,38.92,2026-06-29
603196.SH,璞源材料,24.0,2026-06-29
603197.SH,保隆科技,26.98,2026-06-29
603198.SH,迎驾贡酒,30.25,2026-06-29
603199.SH,九华旅游,31.39,2026-06-29
603201.SH,常润股份,14.01,2026-06-29
603205.SH,健尔康,20.92,2026-06-29
603206.SH,嘉环科技,15.67,2026-06-29
603207.SH,小方制药,22.96,2026-06-29
603208.SH,江山欧派,10.77,2026-06-29
603209.SH,兴通股份,12.57,2026-06-29
603210.SH,泰鸿万立,13.62,2026-06-29
603211.SH,晋拓股份,32.28,2026-06-29
603212.SH,赛伍技术,11.13,2026-06-29
603213.SH,镇洋发展,14.02,2026-06-29
603214.SH,爱婴室,12.3,2026-06-29
603215.SH,比依股份,13.86,2026-06-29
603216.SH,梦天家居,20.65,2026-06-29
603217.SH,元利科技,22.44,2026-06-29
603218.SH,日月股份,10.1,2026-06-29
603219.SH,富佳股份,14.58,2026-06-29
603220.SH,中贝通信,20.61,2026-06-29
603221.SH,爱丽家居,10.16,2026-06-29
603222.SH,济民健康,7.68,2026-06-29
603223.SH,恒通股份,12.51,2026-06-29
603225.SH,新凤鸣,20.57,2026-06-29
603227.SH,雪峰科技,7.06,2026-06-29
603229.SH,奥翔药业,8.08,2026-06-29
603230.SH,内蒙新华,8.85,2026-06-29
603231.SH,索宝蛋白,14.96,2026-06-29
603232.SH,格尔软件,14.59,2026-06-29
603233.SH,大参林,15.48,2026-06-29
603235.SH,天新药业,22.89,2026-06-29
603237.SH,五芳斋,12.49,2026-06-29
603238.SH,诺邦股份,11.23,2026-06-29
603239.SH,浙江仙通,14.08,2026-06-29
603248.SH,锡华科技,20.82,2026-06-29
603255.SH,鼎际得,34.5,2026-06-29
603258.SH,电魂网络,12.15,2026-06-29
603262.SH,技源集团,27.36,2026-06-29
603266.SH,天龙股份,15.89,2026-06-29
603269.SH,海鸥股份,22.61,2026-06-29
603270.SH,金帝股份,32.0,2026-06-29
603273.SH,天元智能,12.82,2026-06-29
603275.SH,众辰科技,36.8,2026-06-29
603276.SH,恒兴新材,15.34,2026-06-29
603277.SH,银都股份,10.17,2026-06-29
603278.SH,大业股份,10.47,2026-06-29
603279.SH,景津装备,12.04,2026-06-29
603280.SH,南方路机,25.3,2026-06-29
603282.SH,亚光股份,14.43,2026-06-29
603284.SH,林平发展,35.97,2026-06-29
603288.SH,海天味业,34.08,2026-06-29
603289.SH,泰瑞机器,7.99,2026-06-29
603291.SH,联合水务,8.07,2026-06-29
603293.SH,埃泰克,39.0,2026-06-29
603298.SH,杭叉集团,24.45,2026-06-29
603299.SH,苏盐井神,8.83,2026-06-29
603300.SH,海南华铁,4.52,2026-06-29
603303.SH,得邦照明,27.18,2026-06-29
603305.SH,旭升集团,11.54,2026-06-29
603307.SH,扬州金泉,23.58,2026-06-29
603309.SH,维力医疗,11.44,2026-06-29
603310.SH,巍华新材,14.71,2026-06-29
603311.SH,金海高科,33.93,2026-06-29
603312.SH,西典新能,33.99,2026-06-29
603313.SH,梦百合,6.22,2026-06-29
603315.SH,福鞍股份,15.37,2026-06-29
603316.SH,诚邦股份,20.31,2026-06-29
603317.SH,天味食品,13.51,2026-06-29
603318.SH,水发燃气,9.69,2026-06-29
603319.SH,美湖股份,31.3,2026-06-29
603320.SH,迪贝电气,17.35,2026-06-29
603321.SH,梅轮电梯,5.85,2026-06-29
603322.SH,超讯科技,25.8,2026-06-29
603323.SH,苏农银行,3.95,2026-06-29
603326.SH,我乐家居,6.3,2026-06-29
603327.SH,福蓉科技,8.77,2026-06-29
603328.SH,依顿电子,12.19,2026-06-29
603329.SH,上海雅仕,9.04,2026-06-29
603330.SH,天洋新材,7.36,2026-06-29
603331.SH,百达精工,10.4,2026-06-29
603332.SH,苏州龙杰,10.34,2026-06-29
603333.SH,福华尚纬,7.49,2026-06-29
603334.SH,丰倍生物,36.55,2026-06-29
603335.SH,迪生力,8.23,2026-06-29
603336.SH,宏辉果蔬,8.2,2026-06-29
603337.SH,杰克科技,36.95,2026-06-29
603339.SH,四方科技,13.76,2026-06-29
603344.SH,星德胜,23.1,2026-06-29
603348.SH,文灿股份,13.46,2026-06-29
603350.SH,安乃达,30.84,2026-06-29
603351.SH,威尔药业,24.78,2026-06-29
603352.SH,至信股份,25.85,2026-06-29
603353.SH,和顺石油,37.71,2026-06-29
603355.SH,莱克电气,28.39,2026-06-29
603356.SH,华菱精工,16.32,2026-06-29
603357.SH,设计总院,6.19,2026-06-29
603360.SH,百傲化学,15.9,2026-06-29
603363.SH,傲农生物,2.68,2026-06-29
603365.SH,水星家纺,15.95,2026-06-29
603366.SH,日出东方,6.61,2026-06-29
603367.SH,辰欣药业,13.27,2026-06-29
603368.SH,柳药集团,15.08,2026-06-29
603369.SH,今世缘,24.19,2026-06-29
603370.SH,华新精科,35.46,2026-06-29
603373.SH,安邦护卫,36.17,2026-06-29
603376.SH,大明电子,24.67,2026-06-29
603381.SH,永臻股份,15.25,2026-06-29
603382.SH,海阳科技,17.1,2026-06-29
603383.SH,顶点软件,26.26,2026-06-29
603385.SH,惠达卫浴,4.96,2026-06-29
603386.SH,骏亚科技,20.01,2026-06-29
603387.SH,基蛋生物,7.83,2026-06-29
603390.SH,通达电气,10.39,2026-06-29
603392.SH,万泰生物,27.28,2026-06-29
603393.SH,新天然气,22.12,2026-06-29
603395.SH,红四方,20.38,2026-06-29
603396.SH,金辰股份,25.97,2026-06-29
603399.SH,永杉锂业,21.35,2026-06-29
603406.SH,天富龙,26.05,2026-06-29
603408.SH,建霖家居,9.8,2026-06-29
603409.SH,汇通控股,18.31,2026-06-29
603421.SH,鼎信通讯,6.03,2026-06-29
603439.SH,三力制药,12.85,2026-06-29
603456.SH,九洲药业,13.58,2026-06-29
603458.SH,勘设股份,15.56,2026-06-29
603466.SH,风语筑,10.05,2026-06-29
603477.SH,巨星农牧,14.55,2026-06-29
603488.SH,展鹏科技,10.08,2026-06-29
603489.SH,八方股份,28.09,2026-06-29
603496.SH,恒为科技,22.2,2026-06-29
603499.SH,翔港科技,13.28,2026-06-29
603500.SH,祥和实业,11.84,2026-06-29
603505.SH,金石资源,19.15,2026-06-29
603506.SH,南都物业,9.49,2026-06-29
603507.SH,振江股份,33.11,2026-06-29
603508.SH,思维列控,21.16,2026-06-29
603511.SH,爱慕股份,11.7,2026-06-29
603515.SH,欧普照明,16.78,2026-06-29
603518.SH,锦泓集团,7.29,2026-06-29
603519.SH,立霸股份,15.41,2026-06-29
603520.SH,司太立,10.89,2026-06-29
603527.SH,众源新材,11.85,2026-06-29
603528.SH,多伦科技,5.87,2026-06-29
603529.SH,爱玛科技,19.72,2026-06-29
603533.SH,掌阅科技,20.14,2026-06-29
603535.SH,嘉诚国际,6.09,2026-06-29
603536.SH,惠发食品,7.98,2026-06-29
603538.SH,美诺华,34.26,2026-06-29
603551.SH,奥普科技,8.86,2026-06-29
603556.SH,海兴电力,21.38,2026-06-29
603558.SH,健盛集团,11.32,2026-06-29
603565.SH,中谷物流,10.27,2026-06-29
603566.SH,普莱柯,10.08,2026-06-29
603567.SH,珍宝岛,4.46,2026-06-29
603568.SH,伟明环保,15.64,2026-06-29
603569.SH,长久物流,5.4,2026-06-29
603577.SH,汇金通,8.56,2026-06-29
603578.SH,三星新材,11.81,2026-06-29
603579.SH,荣泰健康,17.0,2026-06-29
603583.SH,捷昌驱动,21.86,2026-06-29
603585.SH,苏利股份,13.7,2026-06-29
603586.SH,金麒麟,12.59,2026-06-29
603587.SH,地素时尚,11.26,2026-06-29
603588.SH,高能环境,19.34,2026-06-29
603589.SH,口子窖,18.86,2026-06-29
603590.SH,康辰药业,30.0,2026-06-29
603596.SH,伯特利,23.97,2026-06-29
603598.SH,引力传媒,16.97,2026-06-29
603599.SH,广信股份,9.84,2026-06-29
603600.SH,永艺股份,9.18,2026-06-29
603601.SH,再升科技,11.87,2026-06-29
603602.SH,纵横通信,11.02,2026-06-29
603607.SH,京华激光,22.36,2026-06-29
603608.SH,天创时尚,22.17,2026-06-29
603609.SH,禾丰股份,5.84,2026-06-29
603610.SH,麒盛科技,18.55,2026-06-29
603611.SH,诺力股份,16.07,2026-06-29
603612.SH,索通发展,17.89,2026-06-29
603613.SH,国联股份,18.38,2026-06-29
603615.SH,茶花股份,16.41,2026-06-29
603616.SH,韩建河山,5.9,2026-06-29
603617.SH,君禾股份,6.97,2026-06-29
603619.SH,中曼石油,18.79,2026-06-29
603626.SH,科森科技,17.82,2026-06-29
603628.SH,清源股份,9.26,2026-06-29
603630.SH,拉芳家化,12.75,2026-06-29
