symbol,industry_name,industry_code,updated_at,source
601788.SH,资本市场服务,J67,2026-03-18T23:31:48.681291,cninfo_industry_change
601825.SH,货币金融服务,J66,2026-03-18T23:31:48.684129,cninfo_industry_change
601827.SH,生态保护和环境治理业,N77,2026-03-18T23:31:48.690310,cninfo_industry_change
601828.SH,商务服务业,L72,2026-03-18T23:31:48.696829,cninfo_industry_change
601860.SH,货币金融服务,J66,2026-03-18T23:31:48.704059,cninfo_industry_change
601865.SH,非金属矿物制品业,C30,2026-03-18T23:31:48.749359,cninfo_industry_change
601800.SH,土木工程建筑业,E48,2026-03-18T23:31:48.823539,cninfo_industry_change
601858.SH,新闻和出版业,R86,2026-03-18T23:31:48.903590,cninfo_industry_change
601866.SH,水上运输业,G55,2026-03-18T23:31:48.905590,cninfo_industry_change
601878.SH,资本市场服务,J67,2026-03-18T23:31:48.959259,cninfo_industry_change
601901.SH,资本市场服务,J67,2026-03-18T23:31:48.966571,cninfo_industry_change
601869.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:48.973986,cninfo_industry_change
601872.SH,水上运输业,G55,2026-03-18T23:31:48.986924,cninfo_industry_change
601877.SH,电气机械和器材制造业,C38,2026-03-18T23:31:48.998707,cninfo_industry_change
601868.SH,土木工程建筑业,E48,2026-03-18T23:31:49.052058,cninfo_industry_change
601886.SH,建筑装饰、装修和其他建筑业,E50,2026-03-18T23:31:49.061968,cninfo_industry_change
601899.SH,有色金属矿采选业,B09,2026-03-18T23:31:49.063968,cninfo_industry_change
601888.SH,商务服务业,L72,2026-03-18T23:31:49.067968,cninfo_industry_change
601880.SH,水上运输业,G55,2026-03-18T23:31:49.075562,cninfo_industry_change
601890.SH,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:31:49.081029,cninfo_industry_change
601939.SH,货币金融服务,J66,2026-03-18T23:31:49.100897,cninfo_industry_change
601898.SH,煤炭开采和洗选业,B06,2026-03-18T23:31:49.104896,cninfo_industry_change
601918.SH,煤炭开采和洗选业,B06,2026-03-18T23:31:49.133313,cninfo_industry_change
601949.SH,新闻和出版业,R86,2026-03-18T23:31:49.135314,cninfo_industry_change
601908.SH,电气机械和器材制造业,C38,2026-03-18T23:31:49.140313,cninfo_industry_change
601881.SH,资本市场服务,J67,2026-03-18T23:31:49.143324,cninfo_industry_change
601963.SH,货币金融服务,J66,2026-03-18T23:31:49.146347,cninfo_industry_change
601921.SH,新闻和出版业,R86,2026-03-18T23:31:49.151276,cninfo_industry_change
601882.SH,通用设备制造业,C34,2026-03-18T23:31:49.154181,cninfo_industry_change
601928.SH,新闻和出版业,R86,2026-03-18T23:31:49.161755,cninfo_industry_change
601933.SH,零售业,F52,2026-03-18T23:31:49.164175,cninfo_industry_change
601956.SH,通用设备制造业,C34,2026-03-18T23:31:49.166681,cninfo_industry_change
601929.SH,电信、广播电视和卫星传输服务,I63,2026-03-18T23:31:49.170189,cninfo_industry_change
601966.SH,橡胶和塑料制品业,C29,2026-03-18T23:31:49.172562,cninfo_industry_change
601958.SH,有色金属矿采选业,B09,2026-03-18T23:31:49.178059,cninfo_industry_change
601916.SH,综合性银行,Z07010101,2026-03-18T23:31:49.181022,cninfo_industry_change
601919.SH,水上运输业,G55,2026-03-18T23:31:49.184531,cninfo_industry_change
601900.SH,新闻和出版业,R86,2026-03-18T23:31:49.190694,cninfo_industry_change
601965.SH,专业技术服务业,M74,2026-03-18T23:31:49.192804,cninfo_industry_change
601952.SH,农副食品加工业,C13,2026-03-18T23:31:49.201040,cninfo_industry_change
601968.SH,金属制品业,C33,2026-03-18T23:31:49.224718,cninfo_industry_change
601985.SH,电力、热力生产和供应业,D44,2026-03-18T23:31:49.232942,cninfo_industry_change
601975.SH,水上运输业,G55,2026-03-18T23:31:49.250991,cninfo_industry_change
601969.SH,黑色金属矿采选业,B08,2026-03-18T23:31:49.303602,cninfo_industry_change
601988.SH,货币金融服务,J66,2026-03-18T23:31:49.394550,cninfo_industry_change
601990.SH,资本市场服务,J67,2026-03-18T23:31:49.455286,cninfo_industry_change
603000.SH,互联网和相关服务,I64,2026-03-18T23:31:49.498074,cninfo_industry_change
601997.SH,货币金融服务,J66,2026-03-18T23:31:49.501758,cninfo_industry_change
601996.SH,木材加工和木、竹、藤、棕、草制品业,C20,2026-03-18T23:31:49.512145,cninfo_industry_change
601998.SH,货币金融服务,J66,2026-03-18T23:31:49.543388,cninfo_industry_change
601999.SH,新闻和出版业,R86,2026-03-18T23:31:49.560771,cninfo_industry_change
601991.SH,电力、热力生产和供应业,D44,2026-03-18T23:31:49.603434,cninfo_industry_change
603012.SH,专用设备制造业,C35,2026-03-18T23:31:49.612795,cninfo_industry_change
603008.SH,家庭装饰品,Z04020202,2026-03-18T23:31:49.623663,cninfo_industry_change
603014.SH,医疗耗材,35101020,2026-03-18T23:31:49.628285,cninfo_industry_change
601992.SH,非金属矿物制品业,C30,2026-03-18T23:31:49.630661,cninfo_industry_change
603020.SH,食品制造业,C14,2026-03-18T23:31:49.633729,cninfo_industry_change
603022.SH,金属、玻璃与塑料包装,15501010,2026-03-18T23:31:49.638727,cninfo_industry_change
603011.SH,通用设备制造业,C34,2026-03-18T23:31:49.642825,cninfo_industry_change
603010.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:49.648077,cninfo_industry_change
603021.SH,非金属矿物制品业,C30,2026-03-18T23:31:49.648905,cninfo_industry_change
603015.SH,仪器仪表制造业,C40,2026-03-18T23:31:49.656298,cninfo_industry_change
603004.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:49.661128,cninfo_industry_change
603006.SH,汽车制造业,C36,2026-03-18T23:31:49.664016,cninfo_industry_change
603019.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:49.666968,cninfo_industry_change
603017.SH,专业技术服务业,M74,2026-03-18T23:31:49.670392,cninfo_industry_change
603013.SH,汽车制造业,C36,2026-03-18T23:31:49.673390,cninfo_industry_change
603005.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:49.677275,cninfo_industry_change
603016.SH,电气机械和器材制造业,C38,2026-03-18T23:31:49.678276,cninfo_industry_change
603023.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:49.681094,cninfo_industry_change
603001.SH,皮革、毛皮、羽毛及其制品和制鞋业,C19,2026-03-18T23:31:49.684948,cninfo_industry_change
603018.SH,专业技术服务业,M74,2026-03-18T23:31:49.690133,cninfo_industry_change
603007.SH,汽车系统部件,25101010,2026-03-18T23:31:49.691115,cninfo_industry_change
603009.SH,汽车制造业,C36,2026-03-18T23:31:49.696678,cninfo_industry_change
603025.SH,其他通用机械,Z03010506,2026-03-18T23:31:49.706144,cninfo_industry_change
603026.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:49.751981,cninfo_industry_change
603027.SH,食品制造业,C14,2026-03-18T23:31:49.815391,cninfo_industry_change
601995.SH,资本市场服务,J67,2026-03-18T23:31:49.821493,cninfo_industry_change
603028.SH,光伏设备,20301010,2026-03-18T23:31:49.868204,cninfo_industry_change
603029.SH,专用设备制造业,C35,2026-03-18T23:31:49.907168,cninfo_industry_change
603049.SH,轮胎,25101040,2026-03-18T23:31:49.968671,cninfo_industry_change
603033.SH,橡胶和塑料制品业,C29,2026-03-18T23:31:49.990655,cninfo_industry_change
603048.SH,汽车制造业,C36,2026-03-18T23:31:50.012217,cninfo_industry_change
603041.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:50.025502,cninfo_industry_change
603050.SH,电气机械和器材制造业,C38,2026-03-18T23:31:50.033978,cninfo_industry_change
603032.SH,专用设备制造业,C35,2026-03-18T23:31:50.119152,cninfo_industry_change
603055.SH,锦纶与涤纶,15102010,2026-03-18T23:31:50.127178,cninfo_industry_change
603066.SH,装卸搬运和仓储业,G59,2026-03-18T23:31:50.130259,cninfo_industry_change
603037.SH,汽车制造业,C36,2026-03-18T23:31:50.131769,cninfo_industry_change
603058.SH,印刷和记录媒介复制业,C23,2026-03-18T23:31:50.134882,cninfo_industry_change
603042.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:50.136882,cninfo_industry_change
603030.SH,建筑装饰、装修和其他建筑业,E50,2026-03-18T23:31:50.140484,cninfo_industry_change
603053.SH,燃气生产和供应业,D45,2026-03-18T23:31:50.143955,cninfo_industry_change
603059.SH,其他制造业,C41,2026-03-18T23:31:50.151330,cninfo_industry_change
603060.SH,专业技术服务业,M74,2026-03-18T23:31:50.154331,cninfo_industry_change
603051.SH,橡胶和塑料制品业,C29,2026-03-18T23:31:50.157286,cninfo_industry_change
603031.SH,电气机械和器材制造业,C38,2026-03-18T23:31:50.158271,cninfo_industry_change
603052.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:50.161803,cninfo_industry_change
603035.SH,汽车制造业,C36,2026-03-18T23:31:50.165802,cninfo_industry_change
603045.SH,电气机械和器材制造业,C38,2026-03-18T23:31:50.170557,cninfo_industry_change
603040.SH,汽车制造业,C36,2026-03-18T23:31:50.174071,cninfo_industry_change
603039.SH,软件和信息技术服务业,I65,2026-03-18T23:31:50.176384,cninfo_industry_change
603062.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:50.178322,cninfo_industry_change
603065.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:50.180312,cninfo_industry_change
603067.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:50.187275,cninfo_industry_change
603063.SH,电气机械和器材制造业,C38,2026-03-18T23:31:50.189066,cninfo_industry_change
603043.SH,食品制造业,C14,2026-03-18T23:31:50.190852,cninfo_industry_change
603057.SH,农副食品加工业,C13,2026-03-18T23:31:50.193359,cninfo_industry_change
603038.SH,建筑产品,20203010,2026-03-18T23:31:50.197340,cninfo_industry_change
603061.SH,专用设备制造业,C35,2026-03-18T23:31:50.204471,cninfo_industry_change
603036.SH,专用设备制造业,C35,2026-03-18T23:31:50.211455,cninfo_industry_change
603002.SH,塑料制品,Z02010202,2026-03-18T23:31:50.214455,cninfo_industry_change
603068.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:50.228494,cninfo_industry_change
603069.SH,道路运输业,G54,2026-03-18T23:31:50.282740,cninfo_industry_change
603070.SH,电气机械和器材制造业,C38,2026-03-18T23:31:50.533334,cninfo_industry_change
603073.SH,其他纺织品,Z04030203,2026-03-18T23:31:50.534926,cninfo_industry_change
603081.SH,专用设备制造业,C35,2026-03-18T23:31:50.562874,cninfo_industry_change
603099.SH,公共设施管理业,N78,2026-03-18T23:31:50.563873,cninfo_industry_change
603079.SH,食品及饲料添加剂,S220315,2026-03-18T23:31:50.567048,cninfo_industry_change
603071.SH,批发业,F51,2026-03-18T23:31:50.572554,cninfo_industry_change
603075.SH,电气机械和器材制造业,C38,2026-03-18T23:31:50.579897,cninfo_industry_change
603072.SH,稀土金属,15203010,2026-03-18T23:31:50.597646,cninfo_industry_change
603105.SH,电力、热力生产和供应业,D44,2026-03-18T23:31:50.650313,cninfo_industry_change
603087.SH,医药制造业,C27,2026-03-18T23:31:50.653313,cninfo_industry_change
603076.SH,专用设备制造业,C35,2026-03-18T23:31:50.659201,cninfo_industry_change
603088.SH,通用设备制造业,C34,2026-03-18T23:31:50.664565,cninfo_industry_change
603078.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:50.668566,cninfo_industry_change
603091.SH,其他家居,25202020,2026-03-18T23:31:50.671566,cninfo_industry_change
603080.SH,燃气生产和供应业,D45,2026-03-18T23:31:50.675185,cninfo_industry_change
603100.SH,仪器仪表制造业,C40,2026-03-18T23:31:50.678040,cninfo_industry_change
603098.SH,建筑装修,20202010,2026-03-18T23:31:50.681036,cninfo_industry_change
603089.SH,汽车制造业,C36,2026-03-18T23:31:50.682037,cninfo_industry_change
603103.SH,广播、电视、电影和录音制作业,R87,2026-03-18T23:31:50.685313,cninfo_industry_change
603085.SH,汽车制造业,C36,2026-03-18T23:31:50.688312,cninfo_industry_change
603090.SH,通用设备制造业,C34,2026-03-18T23:31:50.693347,cninfo_industry_change
603102.SH,食品制造业,C14,2026-03-18T23:31:50.696854,cninfo_industry_change
603093.SH,期货市场服务,Z07030103,2026-03-18T23:31:50.698854,cninfo_industry_change
603086.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:50.699853,cninfo_industry_change
603082.SH,通用设备制造业,C34,2026-03-18T23:31:50.703315,cninfo_industry_change
603092.SH,风电设备,20301020,2026-03-18T23:31:50.706315,cninfo_industry_change
603083.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:50.713673,cninfo_industry_change
603095.SH,专用设备制造业,C35,2026-03-18T23:31:50.721673,cninfo_industry_change
603077.SH,农药,Z02010302,2026-03-18T23:31:50.852368,cninfo_industry_change
603097.SH,电气机械和器材制造业,C38,2026-03-18T23:31:50.853368,cninfo_industry_change
603101.SH,超市与便利店,25501020,2026-03-18T23:31:50.962234,cninfo_industry_change
603096.SH,新闻和出版业,R86,2026-03-18T23:31:50.983328,cninfo_industry_change
603122.SH,批发业,F51,2026-03-18T23:31:51.024063,cninfo_industry_change
603120.SH,其他化学制品,15104080,2026-03-18T23:31:51.038664,cninfo_industry_change
603128.SH,多式联运和运输代理业,G58,2026-03-18T23:31:51.040664,cninfo_industry_change
603118.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:51.043159,cninfo_industry_change
603127.SH,研究和试验发展,M73,2026-03-18T23:31:51.122669,cninfo_industry_change
603135.SH,专用设备制造业,C35,2026-03-18T23:31:51.124833,cninfo_industry_change
603119.SH,非金属矿物制品业,C30,2026-03-18T23:31:51.131392,cninfo_industry_change
603138.SH,系统软件,Z08010302,2026-03-18T23:31:51.133801,cninfo_industry_change
603124.SH,印制电路板,45202010,2026-03-18T23:31:51.138034,cninfo_industry_change
603108.SH,生物制品,Z06030101,2026-03-18T23:31:51.146363,cninfo_industry_change
603129.SH,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:31:51.148363,cninfo_industry_change
603107.SH,汽车制造业,C36,2026-03-18T23:31:51.152483,cninfo_industry_change
603126.SH,环保设备Ⅲ,S760201,2026-03-18T23:31:51.154482,cninfo_industry_change
603123.SH,零售业,F52,2026-03-18T23:31:51.161688,cninfo_industry_change
603125.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:51.163689,cninfo_industry_change
603112.SH,金属制品业,C33,2026-03-18T23:31:51.169531,cninfo_industry_change
603110.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:51.172182,cninfo_industry_change
603109.SH,电气机械和器材制造业,C38,2026-03-18T23:31:51.175588,cninfo_industry_change
603117.SH,水上运输业,G55,2026-03-18T23:31:51.178584,cninfo_industry_change
603130.SH,纺织业,C17,2026-03-18T23:31:51.180585,cninfo_industry_change
603121.SH,汽车制造业,C36,2026-03-18T23:31:51.184815,cninfo_industry_change
603106.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:51.186323,cninfo_industry_change
603111.SH,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:31:51.189323,cninfo_industry_change
603116.SH,皮革、毛皮、羽毛及其制品和制鞋业,C19,2026-03-18T23:31:51.193043,cninfo_industry_change
603132.SH,有色金属矿采选业,B09,2026-03-18T23:31:51.195044,cninfo_industry_change
603136.SH,公共设施管理业,N78,2026-03-18T23:31:51.203098,cninfo_industry_change
603137.SH,建筑装饰、装修和其他建筑业,E50,2026-03-18T23:31:51.206603,cninfo_industry_change
603131.SH,通用设备制造业,C34,2026-03-18T23:31:51.210938,cninfo_industry_change
603139.SH,医药制造业,C27,2026-03-18T23:31:51.226224,cninfo_industry_change
603150.SH,电气机械和器材制造业,C38,2026-03-18T23:31:51.266397,cninfo_industry_change
603113.SH,橡胶助剂,15106010,2026-03-18T23:31:51.351951,cninfo_industry_change
603115.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:51.367966,cninfo_industry_change
603151.SH,农副食品加工业,C13,2026-03-18T23:31:51.433604,cninfo_industry_change
603158.SH,汽车制造业,C36,2026-03-18T23:31:51.498924,cninfo_industry_change
603165.SH,造纸和纸制品业,C22,2026-03-18T23:31:51.519607,cninfo_industry_change
603156.SH,酒、饮料和精制茶制造业,C15,2026-03-18T23:31:51.521607,cninfo_industry_change
603153.SH,专业技术服务业,M74,2026-03-18T23:31:51.586884,cninfo_industry_change
603178.SH,汽车制造业,C36,2026-03-18T23:31:51.618644,cninfo_industry_change
603179.SH,汽车制造业,C36,2026-03-18T23:31:51.624127,cninfo_industry_change
603185.SH,电气机械和器材制造业,C38,2026-03-18T23:31:51.632289,cninfo_industry_change
603159.SH,其他塑料制品,15105040,2026-03-18T23:31:51.637456,cninfo_industry_change
603166.SH,汽车制造业,C36,2026-03-18T23:31:51.640249,cninfo_industry_change
603155.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:51.642560,cninfo_industry_change
603173.SH,通用设备制造业,C34,2026-03-18T23:31:51.648069,cninfo_industry_change
603167.SH,水上运输业,G55,2026-03-18T23:31:51.649069,cninfo_industry_change
603180.SH,家具制造业,C21,2026-03-18T23:31:51.652657,cninfo_industry_change
603188.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:51.657644,cninfo_industry_change
603175.SH,印制电路板,45202010,2026-03-18T23:31:51.659954,cninfo_industry_change
603161.SH,汽车制造业,C36,2026-03-18T23:31:51.660954,cninfo_industry_change
603177.SH,生态保护和环境治理业,N77,2026-03-18T23:31:51.665987,cninfo_industry_change
603170.SH,食品制造业,C14,2026-03-18T23:31:51.667495,cninfo_industry_change
603182.SH,农产品,30201010,2026-03-18T23:31:51.672516,cninfo_industry_change
603160.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:51.673516,cninfo_industry_change
603163.SH,建筑装修,20202010,2026-03-18T23:31:51.677175,cninfo_industry_change
603172.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:51.680121,cninfo_industry_change
603171.SH,互联网和相关服务,I64,2026-03-18T23:31:51.682196,cninfo_industry_change
603169.SH,专用设备制造业,C35,2026-03-18T23:31:51.687995,cninfo_industry_change
603187.SH,通用设备制造业,C34,2026-03-18T23:31:51.690535,cninfo_industry_change
603181.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:51.694043,cninfo_industry_change
603186.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:51.700255,cninfo_industry_change
603168.SH,医药制造业,C27,2026-03-18T23:31:51.702256,cninfo_industry_change
603162.SH,水上运输业,G55,2026-03-18T23:31:51.703873,cninfo_industry_change
603176.SH,土木工程建筑业,E48,2026-03-18T23:31:51.709689,cninfo_industry_change
603189.SH,软件和信息技术服务业,I65,2026-03-18T23:31:51.721993,cninfo_industry_change
603183.SH,专业技术服务业,M74,2026-03-18T23:31:51.759246,cninfo_industry_change
603190.SH,汽车制造业,C36,2026-03-18T23:31:51.827476,cninfo_industry_change
603191.SH,电气机械和器材制造业,C38,2026-03-18T23:31:51.950686,cninfo_industry_change
603198.SH,酒、饮料和精制茶制造业,C15,2026-03-18T23:31:52.015955,cninfo_industry_change
603195.SH,电气机械和器材制造业,C38,2026-03-18T23:31:52.024973,cninfo_industry_change
603197.SH,汽车电子,25101030,2026-03-18T23:31:52.026973,cninfo_industry_change
603192.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:52.029941,cninfo_industry_change
603206.SH,软件和信息技术服务业,I65,2026-03-18T23:31:52.031942,cninfo_industry_change
603196.SH,纺织服装、服饰业,C18,2026-03-18T23:31:52.052882,cninfo_industry_change
603218.SH,通用设备制造业,C34,2026-03-18T23:31:52.098879,cninfo_industry_change
603208.SH,木材加工和木、竹、藤、棕、草制品业,C20,2026-03-18T23:31:52.107613,cninfo_industry_change
603214.SH,零售业,F52,2026-03-18T23:31:52.116238,cninfo_industry_change
603215.SH,电气机械和器材制造业,C38,2026-03-18T23:31:52.125229,cninfo_industry_change
603194.SH,工程机械,20402010,2026-03-18T23:31:52.130456,cninfo_industry_change
603217.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:52.133454,cninfo_industry_change
603216.SH,木材加工和木、竹、藤、棕、草制品业,C20,2026-03-18T23:31:52.142069,cninfo_industry_change
603193.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:52.153078,cninfo_industry_change
603213.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:52.156532,cninfo_industry_change
603219.SH,电气机械和器材制造业,C38,2026-03-18T23:31:52.159039,cninfo_industry_change
603223.SH,燃气生产和供应业,D45,2026-03-18T23:31:52.160038,cninfo_industry_change
603210.SH,其他汽车零部件,25101050,2026-03-18T23:31:52.161489,cninfo_industry_change
603207.SH,药品制剂,35202020,2026-03-18T23:31:52.165488,cninfo_industry_change
603212.SH,橡胶和塑料制品业,C29,2026-03-18T23:31:52.167489,cninfo_industry_change
603201.SH,其他汽车零部件,S280205,2026-03-18T23:31:52.174315,cninfo_industry_change
603202.SH,汽车电子,25101030,2026-03-18T23:31:52.176635,cninfo_industry_change
603205.SH,医疗耗材,35101020,2026-03-18T23:31:52.177143,cninfo_industry_change
603203.SH,专用设备制造业,C35,2026-03-18T23:31:52.182024,cninfo_industry_change
603211.SH,汽车制造业,C36,2026-03-18T23:31:52.185768,cninfo_industry_change
603199.SH,公共设施管理业,N78,2026-03-18T23:31:52.190988,cninfo_industry_change
603222.SH,专用设备制造业,C35,2026-03-18T23:31:52.193419,cninfo_industry_change
603220.SH,软件和信息技术服务业,I65,2026-03-18T23:31:52.196242,cninfo_industry_change
603221.SH,橡胶和塑料制品业,C29,2026-03-18T23:31:52.213299,cninfo_industry_change
603209.SH,水上运输业,G55,2026-03-18T23:31:52.234213,cninfo_industry_change
603225.SH,化学纤维制造业,C28,2026-03-18T23:31:52.243508,cninfo_industry_change
603200.SH,生态保护和环境治理业,N77,2026-03-18T23:31:52.266003,cninfo_industry_change
603226.SH,木材加工和木、竹、藤、棕、草制品业,C20,2026-03-18T23:31:52.472624,cninfo_industry_change
603230.SH,新闻和出版业,R86,2026-03-18T23:31:52.492676,cninfo_industry_change
603229.SH,医药制造业,C27,2026-03-18T23:31:52.555255,cninfo_industry_change
603256.SH,合成纤维,Z02010401,2026-03-18T23:31:52.557255,cninfo_industry_change
603270.SH,通用设备制造业,C34,2026-03-18T23:31:52.560239,cninfo_industry_change
603262.SH,其他食品,30103050,2026-03-18T23:31:52.565577,cninfo_industry_change
603266.SH,橡胶和塑料制品业,C29,2026-03-18T23:31:52.571507,cninfo_industry_change
603227.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:52.573507,cninfo_industry_change
603233.SH,零售业,F52,2026-03-18T23:31:52.587923,cninfo_industry_change
603236.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:52.590429,cninfo_industry_change
603260.SH,其他非金属材料,15402020,2026-03-18T23:31:52.594428,cninfo_industry_change
603228.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:52.708174,cninfo_industry_change
603239.SH,汽车制造业,C36,2026-03-18T23:31:52.719850,cninfo_industry_change
603238.SH,其他纺织,S350106,2026-03-18T23:31:52.724199,cninfo_industry_change
603267.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:52.731755,cninfo_industry_change
603268.SH,船舶及其他航运设备,20403020,2026-03-18T23:31:52.734262,cninfo_industry_change
603259.SH,研究和试验发展,M73,2026-03-18T23:31:52.739262,cninfo_industry_change
603258.SH,互联网和相关服务,I64,2026-03-18T23:31:52.743643,cninfo_industry_change
603275.SH,仪器仪表制造业,C40,2026-03-18T23:31:52.745636,cninfo_industry_change
603248.SH,风电设备,20301020,2026-03-18T23:31:52.746636,cninfo_industry_change
603269.SH,通用设备制造业,C34,2026-03-18T23:31:52.750636,cninfo_industry_change
603237.SH,其他食品,30103050,2026-03-18T23:31:52.754636,cninfo_industry_change
603272.SH,文教、工美、体育和娱乐用品制造业,C24,2026-03-18T23:31:52.757436,cninfo_industry_change
603276.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:52.759435,cninfo_industry_change
603255.SH,其他塑料制品,15105040,2026-03-18T23:31:52.765009,cninfo_industry_change
603232.SH,软件和信息技术服务业,I65,2026-03-18T23:31:52.770979,cninfo_industry_change
603271.SH,铝,15201020,2026-03-18T23:31:52.772978,cninfo_industry_change
603257.SH,建筑设计及服务,20201050,2026-03-18T23:31:52.774794,cninfo_industry_change
603235.SH,食品制造业,C14,2026-03-18T23:31:52.777191,cninfo_industry_change
603231.SH,农副食品加工业,C13,2026-03-18T23:31:52.784425,cninfo_industry_change
603261.SH,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:31:52.793215,cninfo_industry_change
603273.SH,专用设备制造业,C35,2026-03-18T23:31:52.812746,cninfo_industry_change
603277.SH,通用设备制造业,C34,2026-03-18T23:31:52.843219,cninfo_industry_change
603278.SH,金属制品业,C33,2026-03-18T23:31:52.876695,cninfo_industry_change
603284.SH,纸材料包装,15501020,2026-03-18T23:31:53.075608,cninfo_industry_change
603281.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:53.121592,cninfo_industry_change
603286.SH,汽车制造业,C36,2026-03-18T23:31:53.125149,cninfo_industry_change
603283.SH,专用设备制造业,C35,2026-03-18T23:31:53.138206,cninfo_industry_change
603279.SH,其他通用设备,S640106,2026-03-18T23:31:53.154032,cninfo_industry_change
603288.SH,食品制造业,C14,2026-03-18T23:31:53.182081,cninfo_industry_change
603282.SH,节能与资源回收,20502010,2026-03-18T23:31:53.184080,cninfo_industry_change
603315.SH,生态保护和环境治理业,N77,2026-03-18T23:31:53.204008,cninfo_industry_change
603291.SH,水的生产和供应业,D46,2026-03-18T23:31:53.207767,cninfo_industry_change
603297.SH,仪器仪表制造业,C40,2026-03-18T23:31:53.219761,cninfo_industry_change
603280.SH,专用设备制造业,C35,2026-03-18T23:31:53.224555,cninfo_industry_change
603307.SH,纺织业,C17,2026-03-18T23:31:53.229412,cninfo_industry_change
603303.SH,电气机械和器材制造业,C38,2026-03-18T23:31:53.232644,cninfo_industry_change
603305.SH,汽车制造业,C36,2026-03-18T23:31:53.236151,cninfo_industry_change
603313.SH,家具制造业,C21,2026-03-18T23:31:53.239151,cninfo_industry_change
603301.SH,医药制造业,C27,2026-03-18T23:31:53.243878,cninfo_industry_change
603306.SH,汽车制造业,C36,2026-03-18T23:31:53.251733,cninfo_industry_change
603285.SH,其他化学制品,15104080,2026-03-18T23:31:53.254900,cninfo_industry_change
603290.SH,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:31:53.258434,cninfo_industry_change
603311.SH,专用设备制造业,C35,2026-03-18T23:31:53.260434,cninfo_industry_change
603317.SH,食品制造业,C14,2026-03-18T23:31:53.262434,cninfo_industry_change
603300.SH,租赁业,L71,2026-03-18T23:31:53.267021,cninfo_industry_change
603299.SH,化学原料和化学制品制造业,C26,2026-03-18T23:31:53.272023,cninfo_industry_change
603296.SH,电脑与外围设备,45201010,2026-03-18T23:31:53.274022,cninfo_industry_change
603309.SH,专用设备制造业,C35,2026-03-18T23:31:53.278083,cninfo_industry_change
603316.SH,土木工程建筑业,E48,2026-03-18T23:31:53.280750,cninfo_industry_change
603298.SH,通用设备制造业,C34,2026-03-18T23:31:53.283257,cninfo_industry_change
603312.SH,电气机械和器材制造业,C38,2026-03-18T23:31:53.288950,cninfo_industry_change
603308.SH,通用设备制造业,C34,2026-03-18T23:31:53.291391,cninfo_industry_change
603310.SH,氟化工,15104040,2026-03-18T23:31:53.297990,cninfo_industry_change
603318.SH,燃气生产和供应业,D45,2026-03-18T23:31:53.300814,cninfo_industry_change
603319.SH,汽车制造业,C36,2026-03-18T23:31:53.473373,cninfo_industry_change
603351.SH,石油、煤炭及其他燃料加工业,C25,2026-03-18T23:31:53.575557,cninfo_industry_change
