symbol,avg_turnover,avg_intraday_range,avg_abs_ret1,n_days,latest_close,is_st_symbol,passes,liq_rank,stability_rank,range_rank,price_rank,pool_score
000536.SZ,749114112.4833333,0.045783470916450915,0.02146639397468052,60,5.62,False,True,0.6237623762376238,0.45874587458745875,0.6452145214521452,0.09570957095709572,0.48836633663366336
600026.SH,769180401.6333333,0.03540652179162113,0.021905547003229022,60,12.69,False,True,0.6023102310231023,0.4834983498349835,0.3250825082508251,0.3547854785478548,0.4874587458745875
002229.SZ,787045925.15,0.03605579465824772,0.020556695248851616,60,15.72,False,True,0.5808580858085809,0.40264026402640263,0.3448844884488449,0.46204620462046203,0.48605610561056106
601198.SH,645991271.0508474,0.029287213763924506,0.015213373021824185,59,13.13,False,True,0.7475247524752475,0.21122112211221122,0.2079207920792079,0.3795379537953795,0.48572607260726075
002624.SZ,869312739.3333334,0.041577175905577884,0.020938744831934038,60,14.91,False,True,0.5165016501650165,0.4207920792079208,0.5165016501650165,0.4405940594059406,0.4821782178217822
001979.SZ,598672483.55,0.027319403350341755,0.012796307220731076,60,9.66,False,True,0.8316831683168316,0.15181518151815182,0.17491749174917492,0.25577557755775576,0.48201320132013203
002459.SZ,1129199559.5833333,0.04773545154701867,0.024088722353421563,60,13.22,False,True,0.38283828382838286,0.6171617161716172,0.7211221122112211,0.38943894389438943,0.4817656765676568
600516.SH,759255707.55,0.04001906839615177,0.022728733766638243,60,6.78,False,True,0.6155115511551155,0.5412541254125413,0.46204620462046203,0.1353135313531353,0.4816006600660066
600109.SH,574860250.9333333,0.022481625866547512,0.012205743842398158,60,9.41,False,True,0.8646864686468647,0.132013201320132,0.10891089108910891,0.24587458745874588,0.48102310231023104
002436.SZ,2730344181.5666666,0.061814138319289384,0.03119720217330236,60,19.86,False,True,0.0924092409240924,0.8976897689768977,0.9884488448844885,0.5511551155115512,0.4796204620462047
600330.SH,1205527547.5,0.05154341033746363,0.027928601944349162,60,9.27,False,True,0.33663366336633666,0.7722772277227723,0.8217821782178217,0.24092409240924093,0.47739273927392745
600550.SH,724553684.3333334,0.035789414644430036,0.020605344485372205,60,10.12,False,True,0.6485148514851485,0.4042904290429043,0.33993399339933994,0.26485148514851486,0.4766501650165017
600115.SH,577134716.95,0.03253193773495167,0.014153447226770654,60,5.26,False,True,0.8564356435643564,0.1848184818481848,0.264026402640264,0.07178217821782178,0.47632013201320134
601975.SH,548831057.95,0.028837630234317888,0.0141305100296299,60,3.23,False,True,0.9042904290429042,0.18316831683168316,0.19636963696369636,0.0165016501650165,0.4763201320132013
600256.SH,502372885.3666667,0.01626009292693283,0.008731784439193792,60,5.18,False,True,0.9917491749174917,0.04785478547854786,0.037953795379537955,0.06930693069306931,0.47541254125412546
600895.SH,3634961224.733333,0.05316184073983408,0.02836338521212558,60,38.6,False,True,0.057755775577557754,0.7871287128712872,0.8547854785478548,0.8151815181518152,0.4746699669966997
