signal_date,symbol,name,industry_name,score,close,market_rank,candidate_rank,ret_1,ret_5,intraday_ret,ma_gap_5,turnover_rate_1,volume_ratio_1_prev,volume_ratio_3_prev,volume_ratio_5_prev,volume_ratio_7_prev,volume_ratio_5,industry_ret_1_mean
2025-11-28,600522.SH,中天科技,电气机械和器材制造业,-0.0019787159,15.83,,228,-0.08404048532247543,0.22932085394859314,0.1264766901731491,-0.13062816858291626,-0.5648167133331299,-0.610650360584259,-0.7090983390808105,-0.7297793626785278,-0.6232911348342896,-0.8039427399635315,0.7800391316413879
2025-11-28,002603.SZ,以岭药业,医药制造业,-0.002001753,18.67,,229,-1.0098682641983032,0.30173584818840027,-0.8916599750518799,-0.482970654964447,-0.29520222544670105,-0.23242445290088654,-0.6252811551094055,-0.4308246374130249,-0.328628808259964,-0.5679958462715149,-0.8562675714492798
2025-11-28,601857.SH,中国石油,石油和天然气开采业,-0.0020021982,9.75,,230,-0.4886294901371002,-0.6574826240539551,-0.4574466943740845,-0.27602919936180115,-0.7409682869911194,-0.659230649471283,-0.7226535677909851,-0.9784145355224609,-0.9876550436019897,-1.214315414428711,-0.6735843420028687
2025-11-28,002459.SZ,晶澳科技,电气机械和器材制造业,-0.0020062139,12.07,,231,-0.13881129026412964,-0.39931416511535645,0.07163409888744354,-0.2728828191757202,-0.566308319568634,-0.508461594581604,-0.6136025190353394,-0.7758089303970337,-0.7518200874328613,-0.7340149283409119,0.7800391316413879
2025-11-28,600435.SH,北方导航,计算机、通信和其他电子设备制造业,-0.00201299,13.73,,232,0.250855416059494,0.1671239137649536,0.16593272984027863,-0.4494405686855316,-0.5719794034957886,-0.26673391461372375,-0.8802952170372009,-1.0001062154769897,-0.9041781425476074,-1.4098763465881348,0.6296601295471191
2025-11-28,002278.SZ,神开股份,专用设备制造业,-0.0020144898,11.39,,233,0.7686331868171692,0.6226732730865479,0.9228194952011108,0.3962467610836029,0.8383578658103943,1.5984952449798584,1.0098326206207275,0.6766319870948792,0.43666380643844604,1.1920315027236938,0.5529906153678894
2025-11-28,600887.SH,伊利股份,食品制造业,-0.00202489,28.9,,234,0.32557833194732666,-0.06582847982645035,0.3356768488883972,0.11267777532339096,-0.6463042497634888,0.7067927122116089,0.16407011449337006,-0.24893343448638916,-0.3866250813007355,0.07832274585962296,0.14711929857730865
2025-11-28,002121.SZ,科陆电子,仪器仪表制造业,-0.0020419087,7.83,,235,0.8252384066581726,0.3196566700935364,1.089470386505127,0.4112602174282074,-0.3704398274421692,-0.1867854744195938,-0.16864077746868134,-0.36860865354537964,-0.4249870181083679,-0.14334338903427124,0.4343833327293396
2025-11-28,600584.SH,长电科技,计算机、通信和其他电子设备制造业,-0.0020619554,35.91,,236,0.06014958769083023,0.2579790949821472,0.20975397527217865,0.11535400152206421,-0.5119313597679138,-0.6449140310287476,-0.6667696833610535,-0.6468414664268494,-0.562025249004364,-0.715770959854126,0.6296601295471191
2025-11-28,001287.SZ,中电港,批发业,-0.0020666237,22.33,,237,0.5417274236679077,0.4703128933906555,0.567765474319458,0.19461163878440857,-0.0037466417998075485,-0.12500251829624176,-0.2514477074146271,-0.49160999059677124,-0.424485445022583,-0.29979759454727173,0.20384280383586884
